Date,Country,Region,Total_Tickets,P1_Tickets,P2_Tickets,Open_Tickets,Closed_Tickets,Response_SLA_Breaches,Resolution_SLA_Breaches,Avg_Response_Time_Hrs,Avg_Resolution_Time_Hrs
2024-06-04,Singapore,APAC,17,1,3,8,9,1,8,3.12,72.78
2024-06-04,UK,EU,9,1,0,4,5,1,3,2.56,74.0
2024-06-05,Australia,APAC,18,3,7,12,6,10,6,5.56,81.33
2024-06-05,Germany,EU,15,0,2,11,4,2,4,6.0,71.6
2024-06-05,India,APAC,32,5,4,22,10,13,9,5.91,55.64
2024-06-05,Singapore,APAC,29,4,7,20,9,10,10,5.0,64.0
2024-06-05,UK,EU,10,0,2,7,3,2,3,4.6,76.75
2024-06-06,Australia,APAC,18,0,3,9,9,6,7,6.22,52.0
2024-06-06,Germany,EU,19,2,1,8,11,4,8,5.53,74.18
2024-06-06,India,APAC,25,0,7,16,9,5,11,5.28,73.91
2024-06-06,Singapore,APAC,18,0,3,11,7,4,7,5.61,61.38
2024-06-06,UK,EU,6,0,1,4,2,0,2,2.33,61.0
2024-06-07,Australia,APAC,17,1,5,10,7,6,8,5.24,66.11
2024-06-07,Germany,EU,21,0,5,13,8,5,4,5.38,57.11
2024-06-07,India,APAC,27,3,9,17,10,10,9,4.67,63.75
2024-06-07,Singapore,APAC,15,2,2,10,5,5,4,6.2,64.83
2024-06-07,UK,EU,9,0,1,4,5,2,1,5.44,33.8
2024-06-08,Australia,APAC,15,0,4,6,9,1,6,5.2,49.67
2024-06-08,Germany,EU,19,3,5,11,8,9,8,7.05,54.1
2024-06-08,India,APAC,25,1,2,14,11,2,5,3.68,48.5
2024-06-08,Singapore,APAC,21,1,6,12,9,3,9,3.38,80.1
2024-06-08,UK,EU,7,1,1,2,5,1,4,3.57,66.4
2024-06-09,Australia,APAC,12,2,2,9,3,3,2,4.75,35.0
2024-06-09,Germany,EU,28,3,4,20,8,10,9,5.64,84.8
2024-06-09,India,APAC,30,1,12,11,19,10,14,5.4,52.6
2024-06-09,Singapore,APAC,20,0,3,14,6,5,5,5.75,66.43
2024-06-09,UK,EU,10,2,1,7,3,7,2,7.5,46.67
2024-06-10,Australia,APAC,23,2,2,16,7,6,7,6.48,70.0
2024-06-10,Germany,EU,20,3,4,12,8,8,7,6.2,50.67
2024-06-10,India,APAC,24,1,6,14,10,8,13,5.21,53.12
2024-06-10,Singapore,APAC,25,2,7,11,14,6,7,5.04,45.43
2024-06-10,UK,EU,4,2,2,0,4,4,4,6.0,54.0
2024-06-11,Australia,APAC,24,3,4,10,14,6,11,5.92,64.36
2024-06-11,Germany,EU,23,3,1,16,7,8,3,5.96,45.57
2024-06-11,India,APAC,20,1,2,16,4,3,3,4.7,75.2
2024-06-11,Singapore,APAC,18,1,4,12,6,3,5,4.11,60.62
2024-06-11,UK,EU,5,0,1,5,0,2,0,5.8,
2024-06-12,Australia,APAC,14,2,3,8,6,3,4,4.57,47.33
2024-06-12,Germany,EU,21,0,9,14,7,6,5,5.24,41.62
2024-06-12,India,APAC,18,1,4,12,6,5,2,5.56,30.5
2024-06-12,Singapore,APAC,18,3,3,10,8,8,7,5.39,56.0
2024-06-12,UK,EU,12,1,5,7,5,5,5,7.0,48.6
2024-06-13,Australia,APAC,18,5,6,8,10,8,10,5.33,49.92
2024-06-13,Germany,EU,18,1,4,11,7,8,5,6.39,59.12
2024-06-13,India,APAC,28,2,4,19,9,9,8,5.71,62.45
2024-06-13,Singapore,APAC,19,1,3,11,8,5,7,6.74,55.0
2024-06-13,UK,EU,6,0,2,3,3,2,3,5.67,83.33
2024-06-14,Australia,APAC,28,1,9,14,14,11,8,6.14,53.07
2024-06-14,Germany,EU,16,1,2,12,4,6,7,5.31,69.43
2024-06-14,India,APAC,35,1,10,23,12,12,11,5.71,66.57
2024-06-14,Singapore,APAC,25,0,5,15,10,6,6,5.84,48.91
2024-06-14,UK,EU,14,2,3,7,7,4,5,5.07,56.0
2024-06-15,Australia,APAC,16,0,7,11,5,7,5,5.56,39.0
2024-06-15,Germany,EU,20,3,4,16,4,7,5,5.45,48.0
2024-06-15,India,APAC,31,4,6,21,10,12,10,6.74,67.0
2024-06-15,Singapore,APAC,25,1,6,17,8,7,5,6.48,61.67
2024-06-15,UK,EU,11,1,1,4,7,2,5,5.55,66.12
2024-06-16,Australia,APAC,25,2,5,14,11,8,10,5.52,61.46
2024-06-16,Germany,EU,21,4,6,10,11,9,9,6.43,52.45
2024-06-16,India,APAC,29,0,7,18,11,5,9,5.59,51.83
2024-06-16,Singapore,APAC,21,1,3,10,11,2,7,4.05,55.45
2024-06-16,UK,EU,8,1,4,5,3,3,3,5.75,72.33
2024-06-17,Australia,APAC,24,2,7,15,9,4,6,4.62,54.7
2024-06-17,Germany,EU,22,3,5,11,11,7,9,4.91,56.55
2024-06-17,India,APAC,25,1,10,17,8,9,8,5.72,63.6
2024-06-17,Singapore,APAC,17,0,2,11,6,1,6,4.29,68.29
2024-06-17,UK,EU,10,1,1,5,5,1,4,4.6,56.17
2024-06-18,Australia,APAC,18,0,2,14,4,4,2,6.33,39.0
2024-06-18,Germany,EU,26,1,2,13,13,6,9,5.23,52.77
2024-06-18,India,APAC,21,4,5,14,7,11,6,6.19,54.88
2024-06-18,Singapore,APAC,11,1,2,10,1,3,1,4.36,16.0
2024-06-18,UK,EU,6,1,3,6,0,4,0,6.83,
2024-06-19,Australia,APAC,14,0,4,9,5,4,3,4.79,60.0
2024-06-19,Germany,EU,19,0,2,15,4,6,6,5.84,63.0
2024-06-19,India,APAC,21,0,4,12,9,5,6,6.1,51.8
2024-06-19,Singapore,APAC,20,1,5,11,9,7,10,4.65,69.64
2024-06-19,UK,EU,10,2,4,6,4,5,4,6.9,31.0
2024-06-20,Australia,APAC,15,2,3,7,8,5,6,4.47,61.25
2024-06-20,Germany,EU,24,4,8,11,13,11,10,5.67,62.08
2024-06-20,India,APAC,23,0,6,14,9,4,8,5.83,54.18
2024-06-20,Singapore,APAC,23,2,7,16,7,9,7,5.78,84.57
2024-06-20,UK,EU,4,0,1,3,1,1,0,5.25,6.0
2024-06-21,Australia,APAC,15,3,3,9,6,3,4,5.2,68.67
2024-06-21,Germany,EU,23,0,4,11,12,6,8,7.04,51.58
2024-06-21,India,APAC,27,0,7,19,8,5,8,5.11,72.6
2024-06-21,Singapore,APAC,19,0,7,14,5,5,4,5.42,40.43
2024-06-21,UK,EU,12,1,0,7,5,3,4,4.92,60.4
2024-06-22,Australia,APAC,22,2,4,12,10,7,8,5.59,55.82
2024-06-22,Germany,EU,12,0,2,8,4,2,2,5.75,48.8
2024-06-22,India,APAC,28,3,4,13,15,8,11,5.82,54.29
2024-06-22,Singapore,APAC,29,0,9,15,14,11,11,5.69,65.41
2024-06-22,UK,EU,10,1,3,3,7,4,4,6.0,45.86
2024-06-23,Australia,APAC,15,0,4,10,5,6,5,5.93,61.5
2024-06-23,Germany,EU,25,2,3,16,9,5,7,4.92,51.27
2024-06-23,India,APAC,22,3,6,14,8,9,7,5.86,62.11
2024-06-23,Singapore,APAC,18,1,5,13,5,7,4,5.22,59.5
2024-06-23,UK,EU,4,0,0,3,1,0,1,4.0,104.0
2024-06-24,Australia,APAC,18,3,5,13,5,7,4,4.94,57.83
2024-06-24,Germany,EU,21,0,7,13,8,9,8,5.86,68.5
2024-06-24,India,APAC,25,1,6,16,9,7,9,5.84,54.85
2024-06-24,Singapore,APAC,14,2,5,6,8,5,9,4.86,80.67
2024-06-24,UK,EU,14,2,2,10,4,6,2,5.36,41.25
2024-06-25,Australia,APAC,17,0,3,12,5,5,4,5.06,45.33
2024-06-25,Germany,EU,23,0,5,16,7,7,6,6.3,62.86
2024-06-25,India,APAC,34,2,10,16,18,9,16,5.24,51.43
2024-06-25,Singapore,APAC,17,3,4,11,6,2,7,3.35,54.86
2024-06-25,UK,EU,6,0,1,4,2,1,2,5.67,31.0
2024-06-26,Australia,APAC,12,1,3,6,6,4,4,5.67,52.71
2024-06-26,Germany,EU,16,0,4,6,10,6,7,7.06,67.55
2024-06-26,India,APAC,28,1,5,22,6,8,6,6.82,62.0
2024-06-26,Singapore,APAC,14,1,7,6,8,6,7,5.86,60.75
2024-06-26,UK,EU,9,3,3,7,2,5,3,5.56,73.33
2024-06-27,Australia,APAC,26,2,4,15,11,6,11,4.85,44.17
2024-06-27,Germany,EU,23,3,5,11,12,7,10,6.39,62.17
2024-06-27,India,APAC,27,3,8,16,11,7,8,3.37,45.75
2024-06-27,Singapore,APAC,18,2,0,12,6,4,5,5.28,49.17
2024-06-27,UK,EU,4,0,1,2,2,0,3,3.75,82.67
2024-06-28,Australia,APAC,14,1,3,8,6,4,5,6.93,58.86
2024-06-28,Germany,EU,23,3,4,10,13,7,10,5.0,54.5
2024-06-28,India,APAC,26,2,3,14,12,3,9,4.88,65.08
2024-06-28,Singapore,APAC,13,2,5,7,6,6,7,4.23,69.86
2024-06-28,UK,EU,8,0,0,3,5,0,5,3.88,58.83
2024-06-29,Australia,APAC,16,1,4,8,8,7,8,6.44,83.1
2024-06-29,Germany,EU,19,1,4,10,9,3,6,4.79,56.9
2024-06-29,India,APAC,19,0,6,14,5,6,6,6.05,78.33
2024-06-29,Singapore,APAC,15,0,6,8,7,3,5,4.07,39.14
2024-06-29,UK,EU,16,0,5,13,3,4,3,5.62,90.67
2024-06-30,Australia,APAC,9,0,2,6,3,2,2,5.56,64.33
2024-06-30,Germany,EU,22,1,5,13,9,8,4,6.05,39.22
2024-06-30,India,APAC,20,0,5,10,10,3,9,4.3,67.0
2024-06-30,Singapore,APAC,26,3,5,15,11,10,14,5.77,62.79
2024-06-30,UK,EU,2,0,0,0,2,0,1,5.0,34.5
2024-07-01,Australia,APAC,15,2,6,8,7,2,6,3.33,66.57
2024-07-01,Germany,EU,24,3,2,14,10,8,9,5.25,52.73
2024-07-01,India,APAC,29,2,8,25,4,9,4,4.48,73.6
2024-07-01,Singapore,APAC,18,3,6,12,6,8,3,5.06,69.0
2024-07-01,UK,EU,8,0,2,6,2,3,2,6.75,58.5
2024-07-02,Australia,APAC,24,1,4,17,7,5,7,5.25,71.62
2024-07-02,Germany,EU,16,0,5,10,6,4,5,5.5,48.0
2024-07-02,India,APAC,24,1,5,13,11,6,8,6.17,64.09
2024-07-02,Singapore,APAC,14,1,3,9,5,3,3,5.14,48.8
2024-07-02,UK,EU,8,1,1,7,1,3,1,5.5,28.0
2024-07-03,Australia,APAC,17,0,6,9,8,6,6,4.12,47.33
2024-07-03,Germany,EU,25,1,5,14,11,9,7,5.72,52.83
2024-07-03,India,APAC,32,3,8,13,19,10,16,5.09,61.35
2024-07-03,Singapore,APAC,23,1,6,16,7,8,9,5.83,69.6
2024-07-03,UK,EU,10,0,2,5,5,3,3,5.7,39.0
2024-07-04,Australia,APAC,13,3,4,10,3,3,2,3.0,58.25
2024-07-04,Germany,EU,23,7,9,9,14,11,12,4.65,48.12
2024-07-04,India,APAC,25,5,6,17,8,8,6,5.72,63.0
2024-07-04,Singapore,APAC,22,3,5,13,9,7,9,5.36,66.18
2024-07-04,UK,EU,2,1,0,1,1,1,1,6.0,58.0
2024-07-05,Australia,APAC,14,0,4,7,7,6,6,6.79,66.12
2024-07-05,Germany,EU,29,1,6,14,15,9,11,6.59,62.13
2024-07-05,India,APAC,33,3,8,23,10,13,11,5.67,54.17
2024-07-05,Singapore,APAC,20,4,4,13,7,9,5,6.3,73.86
2024-07-05,UK,EU,9,2,0,4,5,2,5,4.89,63.33
2024-07-06,Australia,APAC,17,0,4,10,7,5,9,5.06,70.0
2024-07-06,Germany,EU,15,2,0,7,8,3,7,5.93,62.5
2024-07-06,India,APAC,34,3,9,24,10,8,5,5.79,47.4
2024-07-06,Singapore,APAC,23,2,6,14,9,10,5,5.39,59.89
2024-07-06,UK,EU,8,0,0,4,4,3,3,7.0,84.75
2024-07-07,Australia,APAC,20,1,3,11,9,6,4,4.75,59.89
2024-07-07,Germany,EU,12,0,2,8,4,3,2,6.17,25.8
2024-07-07,India,APAC,21,0,5,15,6,12,4,7.1,45.75
2024-07-07,Singapore,APAC,23,2,5,18,5,6,4,5.22,42.43
2024-07-07,UK,EU,9,1,2,8,1,2,3,4.22,53.33
2024-07-08,Australia,APAC,14,2,3,8,6,4,5,5.43,43.75
2024-07-08,Germany,EU,12,0,5,6,6,4,5,5.17,56.83
2024-07-08,India,APAC,28,1,8,16,12,8,9,6.0,56.29
2024-07-08,Singapore,APAC,19,1,4,12,7,4,3,4.16,52.0
2024-07-08,UK,EU,7,0,4,5,2,4,2,6.43,45.5
2024-07-09,Australia,APAC,19,0,8,12,7,9,5,4.79,68.29
2024-07-09,Germany,EU,23,2,5,16,7,5,6,5.35,68.14
2024-07-09,India,APAC,25,2,5,17,8,6,9,4.68,75.91
2024-07-09,Singapore,APAC,22,0,2,15,7,3,5,4.64,61.22
2024-07-09,UK,EU,5,0,1,2,3,2,2,9.4,58.33
2024-07-10,Australia,APAC,13,0,1,7,6,2,5,3.54,60.57
2024-07-10,Germany,EU,18,0,2,11,7,4,9,5.33,60.0
2024-07-10,India,APAC,41,1,9,21,20,10,16,5.51,61.59
2024-07-10,Singapore,APAC,13,0,1,11,2,4,2,6.31,44.0
2024-07-10,UK,EU,7,1,1,4,3,4,3,6.86,46.33
2024-07-11,Australia,APAC,18,1,2,9,9,5,7,6.06,62.82
2024-07-11,Germany,EU,23,0,7,12,11,8,9,5.78,75.18
2024-07-11,India,APAC,37,1,10,19,18,9,17,4.78,64.05
2024-07-11,Singapore,APAC,26,7,4,10,16,12,14,6.0,73.65
2024-07-11,UK,EU,10,0,2,8,2,6,2,7.6,90.67
2024-07-12,Australia,APAC,12,0,3,7,5,3,4,4.17,64.33
2024-07-12,Germany,EU,20,3,7,16,4,7,5,3.85,61.57
2024-07-12,India,APAC,26,3,4,15,11,7,7,5.54,50.23
2024-07-12,Singapore,APAC,15,2,3,8,7,2,6,4.07,58.43
2024-07-12,UK,EU,9,2,0,5,4,4,2,5.78,33.4
2024-07-13,Australia,APAC,16,0,4,9,7,3,6,5.12,51.44
2024-07-13,Germany,EU,19,1,2,10,9,4,4,5.58,54.89
2024-07-13,India,APAC,30,1,7,16,14,13,11,6.0,41.88
2024-07-13,Singapore,APAC,17,2,6,13,4,3,7,4.35,66.29
2024-07-13,UK,EU,2,0,0,1,1,1,1,7.0,116.0
2024-07-14,Australia,APAC,15,1,4,9,6,5,6,6.0,51.86
2024-07-14,Germany,EU,25,2,7,14,11,7,10,6.32,54.64
2024-07-14,India,APAC,19,1,4,10,9,5,7,4.74,45.0
2024-07-14,Singapore,APAC,11,1,1,8,3,4,2,6.55,26.33
2024-07-14,UK,EU,6,0,0,2,4,3,2,5.83,48.0
2024-07-15,Australia,APAC,10,0,7,7,3,5,3,5.4,69.33
2024-07-15,Germany,EU,20,3,1,13,7,6,5,5.95,41.0
2024-07-15,India,APAC,24,2,3,18,6,5,4,4.75,54.14
2024-07-15,Singapore,APAC,18,1,4,9,9,2,7,4.06,43.5
2024-07-15,UK,EU,7,1,3,3,4,0,4,2.57,91.75
2024-07-16,Australia,APAC,19,2,7,10,9,9,7,6.63,52.6
2024-07-16,Germany,EU,21,2,1,13,8,4,5,6.0,79.12
2024-07-16,India,APAC,28,0,7,21,7,9,8,5.93,63.9
2024-07-16,Singapore,APAC,18,2,3,13,5,6,4,4.83,54.2
2024-07-16,UK,EU,4,0,2,4,0,1,0,5.25,
2024-07-17,Australia,APAC,14,1,3,7,7,5,8,6.79,72.2
2024-07-17,Germany,EU,31,0,10,16,15,10,9,5.1,60.53
2024-07-17,India,APAC,32,3,8,19,13,7,10,6.12,43.75
2024-07-17,Singapore,APAC,25,4,3,14,11,7,10,5.32,61.45
2024-07-17,UK,EU,8,3,2,4,4,4,4,5.75,99.0
2024-07-18,Australia,APAC,18,5,7,13,5,8,3,3.67,58.8
2024-07-18,Germany,EU,20,1,4,15,5,6,3,6.35,36.5
2024-07-18,India,APAC,28,6,6,16,12,13,7,6.11,49.5
2024-07-18,Singapore,APAC,16,1,2,3,13,3,9,5.38,54.31
2024-07-18,UK,EU,8,2,0,3,5,1,3,4.62,55.0
2024-07-19,Australia,APAC,16,1,4,10,6,4,5,5.5,47.17
2024-07-19,Germany,EU,14,1,1,8,6,4,2,5.07,27.17
2024-07-19,India,APAC,20,4,4,8,12,9,10,6.3,64.0
2024-07-19,Singapore,APAC,21,6,5,12,9,10,8,5.71,64.44
2024-07-19,UK,EU,10,2,1,4,6,2,5,4.6,64.33
2024-07-20,Australia,APAC,18,3,1,10,8,5,6,6.17,59.62
2024-07-20,Germany,EU,20,4,4,13,7,6,5,4.45,70.14
2024-07-20,India,APAC,34,2,1,21,13,8,8,5.76,45.06
2024-07-20,Singapore,APAC,18,1,4,13,5,7,6,6.39,80.33
2024-07-20,UK,EU,8,0,0,7,1,0,1,4.25,37.0
2024-07-21,Australia,APAC,10,0,4,3,7,2,7,4.5,59.86
2024-07-21,Germany,EU,22,0,4,14,8,7,7,5.27,71.0
2024-07-21,India,APAC,22,1,7,14,8,7,8,5.0,68.33
2024-07-21,Singapore,APAC,20,2,3,10,10,6,6,6.3,39.77
2024-07-21,UK,EU,8,1,1,6,2,2,3,4.5,41.5
2024-07-22,Australia,APAC,18,1,3,13,5,4,4,4.67,76.8
2024-07-22,Germany,EU,23,1,6,13,10,10,9,5.7,60.5
2024-07-22,India,APAC,23,1,2,13,10,6,4,6.0,36.73
2024-07-22,Singapore,APAC,21,2,6,12,9,7,4,5.1,48.3
2024-07-22,UK,EU,9,0,1,4,5,1,3,3.78,47.0
2024-07-23,Australia,APAC,11,0,1,7,4,1,3,6.09,66.75
2024-07-23,Germany,EU,15,1,8,9,6,8,5,5.93,46.86
2024-07-23,India,APAC,22,2,3,11,11,7,10,6.36,66.29
2024-07-23,Singapore,APAC,21,3,4,16,5,7,4,6.76,44.4
2024-07-23,UK,EU,10,1,3,9,1,3,0,5.2,26.0
2024-07-24,Australia,APAC,14,1,4,8,6,4,6,5.07,60.29
2024-07-24,Germany,EU,21,1,5,14,7,3,4,4.38,46.0
2024-07-24,India,APAC,21,0,7,16,5,4,4,4.67,73.0
2024-07-24,Singapore,APAC,18,3,0,14,4,6,3,7.44,63.25
2024-07-24,UK,EU,1,0,0,0,1,0,1,5.0,36.0
2024-07-25,Australia,APAC,19,2,4,8,11,3,10,4.37,66.67
2024-07-25,Germany,EU,24,1,6,14,10,9,7,6.21,47.1
2024-07-25,India,APAC,18,1,3,13,5,4,3,4.0,48.4
2024-07-25,Singapore,APAC,19,0,2,11,8,3,9,6.16,48.55
2024-07-25,UK,EU,8,1,2,4,4,2,3,4.62,74.25
2024-07-26,Australia,APAC,18,1,4,9,9,8,8,6.78,65.22
2024-07-26,Germany,EU,19,3,3,15,4,6,5,6.89,60.17
2024-07-26,India,APAC,35,6,5,19,16,11,16,5.49,59.15
2024-07-26,Singapore,APAC,18,1,1,15,3,5,4,7.72,54.0
2024-07-26,UK,EU,8,1,4,3,5,4,3,5.62,52.4
2024-07-27,Australia,APAC,16,1,6,9,7,3,6,4.25,49.71
2024-07-27,Germany,EU,20,2,8,10,10,10,8,5.45,57.7
2024-07-27,India,APAC,31,3,5,13,18,6,14,4.48,53.4
2024-07-27,Singapore,APAC,22,3,3,12,10,7,10,5.41,55.42
2024-07-27,UK,EU,8,0,1,6,2,1,2,5.62,51.5
2024-07-28,Australia,APAC,20,0,6,10,10,4,7,6.0,67.92
2024-07-28,Germany,EU,21,2,8,13,8,8,8,4.14,70.11
2024-07-28,India,APAC,26,3,6,17,9,7,7,5.15,54.78
2024-07-28,Singapore,APAC,15,0,5,8,7,5,3,6.0,48.71
2024-07-28,UK,EU,11,1,3,7,4,3,3,6.09,41.0
2024-07-29,Australia,APAC,14,2,3,9,5,4,0,6.43,23.0
2024-07-29,Germany,EU,20,5,2,11,9,5,8,5.2,48.22
2024-07-29,India,APAC,26,1,7,13,13,7,9,5.62,53.14
2024-07-29,Singapore,APAC,26,3,3,16,10,12,9,6.5,67.5
2024-07-29,UK,EU,14,1,3,9,5,2,3,4.79,44.0
2024-07-30,Australia,APAC,19,1,2,12,7,4,7,5.11,67.78
2024-07-30,Germany,EU,21,1,4,18,3,3,5,5.52,63.0
2024-07-30,India,APAC,19,2,3,12,7,5,5,5.84,39.38
2024-07-30,Singapore,APAC,18,0,3,13,5,6,4,6.72,64.67
2024-07-30,UK,EU,14,1,0,3,11,1,7,5.0,47.42
2024-07-31,Australia,APAC,19,0,3,9,10,3,9,5.74,51.31
2024-07-31,Germany,EU,22,1,6,14,8,3,5,4.27,64.1
2024-07-31,India,APAC,23,3,7,15,8,10,7,5.43,64.88
2024-07-31,Singapore,APAC,17,1,6,12,5,8,4,7.41,58.67
2024-07-31,UK,EU,6,0,0,3,3,1,1,5.0,46.67
2024-08-01,Australia,APAC,15,0,3,9,6,5,5,5.33,81.33
2024-08-01,Germany,EU,19,2,7,11,8,12,7,7.0,52.67
2024-08-01,India,APAC,23,1,4,12,11,5,8,5.22,64.0
2024-08-01,Singapore,APAC,18,0,2,10,8,3,4,5.33,38.25
2024-08-01,UK,EU,8,1,1,5,3,2,4,3.88,41.0
2024-08-02,Australia,APAC,18,2,1,8,10,7,8,7.0,65.3
2024-08-02,Germany,EU,16,3,2,11,5,9,4,7.0,79.4
2024-08-02,India,APAC,27,1,5,20,7,10,2,6.04,33.86
2024-08-02,Singapore,APAC,18,1,6,9,9,6,7,5.28,62.78
2024-08-02,UK,EU,9,1,2,5,4,5,5,7.11,57.67
2024-08-03,Australia,APAC,14,0,2,12,2,2,1,4.64,37.0
2024-08-03,Germany,EU,27,1,3,10,17,6,10,5.67,56.29
2024-08-03,India,APAC,24,4,5,15,9,7,10,5.21,74.08
2024-08-03,Singapore,APAC,15,1,3,10,5,6,6,6.2,85.43
2024-08-03,UK,EU,9,0,1,4,5,2,5,6.11,71.5
2024-08-04,Australia,APAC,20,3,3,13,7,5,6,5.0,60.86
2024-08-04,Germany,EU,38,4,13,23,15,13,14,5.24,57.16
2024-08-04,India,APAC,28,3,8,15,13,13,14,6.32,60.53
2024-08-04,Singapore,APAC,21,0,5,12,9,6,6,5.52,65.11
2024-08-04,UK,EU,8,0,2,6,2,1,0,3.88,16.0
2024-08-05,Australia,APAC,13,1,2,9,4,4,4,4.08,93.5
2024-08-05,Germany,EU,27,2,4,18,9,8,6,5.19,52.4
2024-08-05,India,APAC,36,3,4,25,11,9,12,5.53,73.71
2024-08-05,Singapore,APAC,20,3,8,11,9,9,8,6.4,59.5
2024-08-05,UK,EU,7,2,0,5,2,2,1,4.43,35.5
2024-08-06,Australia,APAC,15,0,3,8,7,3,6,6.8,68.0
2024-08-06,Germany,EU,17,0,0,9,8,4,5,5.59,57.5
2024-08-06,India,APAC,27,3,4,17,10,7,8,4.56,62.58
2024-08-06,Singapore,APAC,20,3,4,11,9,7,9,5.75,60.5
2024-08-06,UK,EU,9,0,1,3,6,1,4,5.78,65.67
2024-08-07,Australia,APAC,17,2,4,12,5,6,5,6.65,70.17
2024-08-07,Germany,EU,19,1,5,11,8,6,6,6.84,39.89
2024-08-07,India,APAC,23,0,5,8,15,6,13,5.7,67.47
2024-08-07,Singapore,APAC,13,3,4,10,3,7,4,7.0,54.4
2024-08-07,UK,EU,13,1,1,7,6,6,5,7.38,47.25
2024-08-08,Australia,APAC,22,1,7,14,8,4,6,4.09,59.22
2024-08-08,Germany,EU,21,4,1,13,8,5,6,4.71,54.1
2024-08-08,India,APAC,24,1,9,11,13,7,10,4.96,47.57
2024-08-08,Singapore,APAC,19,0,2,14,5,2,3,4.89,62.0
2024-08-08,UK,EU,9,3,5,3,6,3,4,3.56,44.0
2024-08-09,Australia,APAC,16,0,4,11,5,7,3,6.44,53.8
2024-08-09,Germany,EU,14,0,4,7,7,3,5,3.71,66.43
2024-08-09,India,APAC,33,3,7,21,12,8,12,5.21,51.71
2024-08-09,Singapore,APAC,18,0,3,8,10,2,6,4.89,40.8
2024-08-09,UK,EU,12,1,1,5,7,2,5,5.5,65.0
2024-08-10,Australia,APAC,20,1,6,12,8,4,8,5.65,61.33
2024-08-10,Germany,EU,28,3,2,12,16,9,15,6.29,74.24
2024-08-10,India,APAC,35,1,11,18,17,9,13,4.66,47.83
2024-08-10,Singapore,APAC,13,1,4,9,4,3,4,4.0,56.17
2024-08-10,UK,EU,7,0,0,5,2,3,4,6.86,94.25
2024-08-11,Australia,APAC,22,4,1,11,11,8,7,5.64,47.55
2024-08-11,Germany,EU,21,1,2,10,11,5,8,4.67,66.36
2024-08-11,India,APAC,32,5,11,22,10,9,9,4.81,60.85
2024-08-11,Singapore,APAC,19,1,4,11,8,7,7,6.11,63.89
2024-08-11,UK,EU,7,0,2,4,3,1,3,5.14,67.5
2024-08-12,Australia,APAC,16,0,4,11,5,5,5,5.56,71.8
2024-08-12,Germany,EU,22,2,2,13,9,7,6,6.0,55.55
2024-08-12,India,APAC,36,4,10,16,20,14,16,5.22,63.09
2024-08-12,Singapore,APAC,19,3,4,13,6,5,5,4.89,57.29
2024-08-12,UK,EU,8,0,2,3,5,1,3,4.88,49.0
2024-08-13,Australia,APAC,14,1,6,10,4,7,4,5.57,51.0
2024-08-13,Germany,EU,21,1,1,11,10,4,5,5.29,41.27
2024-08-13,India,APAC,23,1,3,13,10,6,8,5.91,61.17
2024-08-13,Singapore,APAC,17,1,4,11,6,7,4,5.29,48.0
2024-08-13,UK,EU,6,0,0,3,3,2,2,5.67,57.0
2024-08-14,Australia,APAC,14,0,5,10,4,6,2,6.5,66.75
2024-08-14,Germany,EU,19,1,3,10,9,4,9,5.05,81.6
2024-08-14,India,APAC,35,3,8,19,16,12,12,5.69,44.56
2024-08-14,Singapore,APAC,22,1,9,13,9,7,3,5.23,48.67
2024-08-14,UK,EU,8,2,1,4,4,3,4,4.25,78.5
2024-08-15,Australia,APAC,16,1,3,11,5,3,5,5.25,34.75
2024-08-15,Germany,EU,24,1,5,16,8,7,5,5.42,63.0
2024-08-15,India,APAC,30,2,6,14,16,7,11,5.43,58.12
2024-08-15,Singapore,APAC,18,1,5,8,10,6,7,5.94,59.18
2024-08-15,UK,EU,8,1,0,4,4,3,5,5.0,57.0
2024-08-16,Australia,APAC,16,0,7,7,9,4,10,5.19,57.3
2024-08-16,Germany,EU,21,1,6,11,10,5,8,6.05,64.0
2024-08-16,India,APAC,27,1,6,17,10,10,7,6.44,70.7
2024-08-16,Singapore,APAC,22,1,5,13,9,3,8,4.59,71.22
2024-08-16,UK,EU,4,0,0,3,1,1,1,5.5,85.0
2024-08-17,Australia,APAC,13,0,3,6,7,2,3,5.54,51.14
2024-08-17,Germany,EU,16,1,1,10,6,4,1,4.56,44.17
2024-08-17,India,APAC,22,1,4,14,8,10,7,5.91,70.56
2024-08-17,Singapore,APAC,16,2,5,8,8,8,7,6.56,83.5
2024-08-17,UK,EU,7,1,2,7,0,1,1,4.14,115.0
2024-08-18,Australia,APAC,14,0,3,8,6,4,5,5.71,81.5
2024-08-18,Germany,EU,21,0,2,11,10,4,6,4.95,51.7
2024-08-18,India,APAC,31,2,7,17,14,7,9,5.06,47.2
2024-08-18,Singapore,APAC,16,1,1,9,7,3,4,4.0,75.0
2024-08-18,UK,EU,11,1,1,3,8,3,5,4.64,66.62
2024-08-19,Australia,APAC,16,3,4,12,4,11,3,7.94,59.25
2024-08-19,Germany,EU,19,1,1,12,7,5,5,5.42,60.89
2024-08-19,India,APAC,36,2,7,25,11,12,11,5.08,61.92
2024-08-19,Singapore,APAC,17,1,3,9,8,3,7,5.35,76.12
2024-08-19,UK,EU,8,0,1,6,2,3,1,7.12,31.5
2024-08-20,Australia,APAC,13,0,4,8,5,4,4,6.54,65.17
