Activity_ID,Ticket_Number,Activity_Timestamp,Activity_Type,Owner_Group,Reassignment_Flag
ACT000010123,REQ0000149302,2021-02-09 08:00:00,Waiting for Vendor,L1 Support,No
ACT000010124,REQ0000149302,2021-02-10 04:00:00,Work In Progress,Network Team,No
ACT000010125,CHG0000149316,2021-02-28 17:00:00,Ticket Created,L2 Support,No
ACT000010126,CHG0000149316,2021-02-28 22:00:00,Assigned to Support,Network Team,No
ACT000010127,INC0000149392,2021-02-12 16:00:00,Closed,L1 Support,No
ACT000010128,INC0000149392,2021-02-12 20:00:00,Assigned to Support,L3 Support,No
ACT000010129,INC0000149392,2021-02-13 06:00:00,Work In Progress,Network Team,No
ACT000010130,REQ0000149519,2021-02-23 21:00:00,Work In Progress,Network Team,No
ACT000010131,REQ0000149519,2021-02-24 10:00:00,Waiting for Vendor,L3 Support,Yes
ACT000010132,REQ0000149519,2021-02-25 07:00:00,Waiting for Vendor,L1 Support,No
ACT000010133,REQ0000149519,2021-02-25 17:00:00,Work In Progress,Vendor,No
ACT000010134,REQ0000149519,2021-02-26 03:00:00,Ticket Created,Vendor,No
ACT000010135,REQ0000149553,2021-02-26 11:00:00,Waiting for User,L1 Support,No
ACT000010136,REQ0000149553,2021-02-27 08:00:00,Work In Progress,L2 Support,Yes
ACT000010137,REQ0000149553,2021-02-27 11:00:00,Assigned to Support,App Team,No
ACT000010138,REQ0000149599,2021-02-26 17:00:00,Ticket Created,L1 Support,No
ACT000010139,REQ0000149599,2021-02-26 23:00:00,Resolved,Network Team,No
ACT000010140,REQ0000149613,2021-02-17 07:00:00,Waiting for User,L3 Support,No
ACT000010141,REQ0000149613,2021-02-18 03:00:00,Work In Progress,Network Team,No
ACT000010142,REQ0000149613,2021-02-18 12:00:00,Assigned to Support,App Team,No
ACT000010143,REQ0000149613,2021-02-18 13:00:00,Resolved,L1 Support,No
ACT000010144,REQ0000149746,2021-02-15 03:00:00,Closed,L1 Support,No
ACT000010145,REQ0000149746,2021-02-15 08:00:00,Ticket Created,L3 Support,No
ACT000010146,REQ0000149746,2021-02-15 09:00:00,Work In Progress,App Team,No
ACT000010147,REQ0000149746,2021-02-15 13:00:00,Assigned to Support,L2 Support,No
ACT000010148,REQ0000149746,2021-02-16 09:00:00,Waiting for Vendor,L1 Support,No
ACT000010149,REQ0000149758,2021-02-12 23:00:00,Assigned to Support,Network Team,No
ACT000010150,REQ0000149758,2021-02-13 16:00:00,Closed,L3 Support,No
ACT000010151,REQ0000149758,2021-02-14 06:00:00,Waiting for Vendor,L3 Support,No
ACT000010152,REQ0000149758,2021-02-14 16:00:00,Work In Progress,L2 Support,No
ACT000010153,CHG0000149814,2021-02-04 19:00:00,Waiting for Vendor,L2 Support,No
ACT000010154,CHG0000149814,2021-02-05 04:00:00,Assigned to Support,Network Team,No
ACT000010155,CHG0000149814,2021-02-05 11:00:00,Assigned to Support,L2 Support,No
ACT000010156,CHG0000149814,2021-02-06 09:00:00,Assigned to Support,L1 Support,Yes
ACT000010157,PRB0000149849,2021-02-28 02:00:00,Work In Progress,Network Team,Yes
ACT000010158,PRB0000149849,2021-02-28 13:00:00,Assigned to Support,L1 Support,No
ACT000010159,PRB0000149849,2021-03-01 12:00:00,Waiting for User,L1 Support,No
ACT000010160,PRB0000149892,2021-02-10 14:00:00,Work In Progress,Vendor,No
ACT000010161,PRB0000149892,2021-02-11 02:00:00,Waiting for User,Vendor,Yes
ACT000010162,PRB0000149959,2021-02-22 19:00:00,Assigned to Support,Vendor,No
ACT000010163,PRB0000149959,2021-02-23 01:00:00,Ticket Created,L2 Support,No
ACT000010164,PRB0000149959,2021-02-24 00:00:00,Ticket Created,L2 Support,No
ACT000010165,PRB0000149959,2021-02-24 14:00:00,Work In Progress,Network Team,No
ACT000010166,PRB0000150026,2021-02-15 17:00:00,Ticket Created,Network Team,No
ACT000010167,PRB0000150026,2021-02-15 20:00:00,Resolved,L1 Support,Yes
ACT000010168,PRB0000150026,2021-02-16 08:00:00,Work In Progress,L3 Support,No
ACT000010169,REQ0000150151,2021-02-15 09:00:00,Waiting for User,App Team,No
ACT000010170,REQ0000150151,2021-02-16 02:00:00,Assigned to Support,L1 Support,No
ACT000010171,REQ0000150151,2021-02-16 10:00:00,Waiting for Vendor,L3 Support,No
ACT000010172,REQ0000150151,2021-02-16 22:00:00,Work In Progress,L1 Support,No
ACT000010173,INC0000150209,2021-02-19 20:00:00,Waiting for Vendor,Network Team,No
ACT000010174,INC0000150209,2021-02-20 04:00:00,Closed,App Team,No
ACT000010175,INC0000150209,2021-02-21 01:00:00,Assigned to Support,L1 Support,No
ACT000010176,INC0000150209,2021-02-21 09:00:00,Ticket Created,L1 Support,No
ACT000010177,REQ0000150281,2021-02-24 17:00:00,Work In Progress,Network Team,No
ACT000010178,REQ0000150281,2021-02-24 20:00:00,Reopened,L3 Support,No
ACT000010179,REQ0000150281,2021-02-25 11:00:00,Assigned to Support,Network Team,No
ACT000010180,REQ0000150281,2021-02-26 03:00:00,Work In Progress,L1 Support,No
ACT000010181,REQ0000150281,2021-02-26 17:00:00,Work In Progress,App Team,No
ACT000010182,INC0000150416,2021-02-14 06:00:00,Waiting for User,L3 Support,No
ACT000010183,INC0000150416,2021-02-14 18:00:00,Work In Progress,App Team,No
ACT000010184,INC0000150416,2021-02-14 20:00:00,Waiting for User,App Team,No
ACT000010185,INC0000150416,2021-02-15 05:00:00,Ticket Created,Vendor,No
ACT000010186,INC0000150416,2021-02-15 19:00:00,Ticket Created,L3 Support,No
ACT000010187,CHG0000150434,2021-02-07 12:00:00,Work In Progress,L1 Support,No
ACT000010188,CHG0000150434,2021-02-07 15:00:00,Assigned to Support,L2 Support,No
ACT000010189,CHG0000150434,2021-02-08 04:00:00,Waiting for User,L1 Support,No
ACT000010190,PRB0000150492,2021-02-19 10:00:00,Ticket Created,L2 Support,No
ACT000010191,PRB0000150492,2021-02-19 23:00:00,Waiting for User,Vendor,Yes
ACT000010192,PRB0000150492,2021-02-20 03:00:00,Ticket Created,App Team,No
ACT000010193,REQ0000150497,2021-02-10 02:00:00,Resolved,L2 Support,No
ACT000010194,REQ0000150497,2021-02-10 16:00:00,Work In Progress,Network Team,No
ACT000010195,REQ0000150497,2021-02-11 03:00:00,Work In Progress,L2 Support,No
ACT000010196,CHG0000150503,2021-02-17 23:00:00,Assigned to Support,L2 Support,No
ACT000010197,CHG0000150503,2021-02-18 22:00:00,Ticket Created,Vendor,No
ACT000010198,REQ0000150544,2021-02-24 07:00:00,Ticket Created,Vendor,No
ACT000010199,REQ0000150544,2021-02-24 12:00:00,Assigned to Support,App Team,Yes
ACT000010200,REQ0000150544,2021-02-25 03:00:00,Assigned to Support,L3 Support,No
ACT000010201,REQ0000150544,2021-02-26 00:00:00,Waiting for Vendor,App Team,No
ACT000010202,REQ0000150544,2021-02-26 06:00:00,Work In Progress,Vendor,No
ACT000010203,REQ0000150556,2021-02-28 15:00:00,Assigned to Support,L3 Support,No
ACT000010204,REQ0000150556,2021-03-01 02:00:00,Ticket Created,Vendor,No
ACT000010205,REQ0000150556,2021-03-01 03:00:00,Waiting for Vendor,L1 Support,No
ACT000010206,REQ0000150556,2021-03-01 16:00:00,Work In Progress,L3 Support,No
ACT000010207,REQ0000150556,2021-03-02 15:00:00,Waiting for Vendor,L3 Support,No
ACT000010208,PRB0000150585,2021-02-17 17:00:00,Assigned to Support,Vendor,No
ACT000010209,PRB0000150585,2021-02-18 12:00:00,Waiting for Vendor,L1 Support,No
ACT000010210,CHG0000150634,2021-02-08 09:00:00,Waiting for Vendor,L2 Support,No
ACT000010211,CHG0000150634,2021-02-08 15:00:00,Waiting for User,L1 Support,Yes
ACT000010212,CHG0000150634,2021-02-09 06:00:00,Waiting for User,L3 Support,No
ACT000010213,CHG0000150634,2021-02-09 09:00:00,Waiting for User,App Team,No
ACT000010214,CHG0000150648,2021-02-12 12:00:00,Work In Progress,Network Team,No
ACT000010215,CHG0000150648,2021-02-13 00:00:00,Resolved,Vendor,No
ACT000010216,CHG0000150648,2021-02-13 22:00:00,Assigned to Support,L3 Support,No
ACT000010217,CHG0000150648,2021-02-14 07:00:00,Assigned to Support,App Team,No
ACT000010218,CHG0000150648,2021-02-14 17:00:00,Assigned to Support,L3 Support,No
ACT000010219,PRB0000150739,2021-02-08 11:00:00,Waiting for Vendor,L2 Support,No
ACT000010220,PRB0000150739,2021-02-09 04:00:00,Ticket Created,Network Team,No
ACT000010221,PRB0000150739,2021-02-09 23:00:00,Waiting for User,Network Team,Yes
ACT000010222,PRB0000150739,2021-02-10 01:00:00,Waiting for User,L2 Support,No
ACT000010223,PRB0000150739,2021-02-10 23:00:00,Assigned to Support,L3 Support,No
ACT000010224,REQ0000150745,2021-02-13 13:00:00,Waiting for User,L2 Support,No
ACT000010225,REQ0000150745,2021-02-14 12:00:00,Assigned to Support,App Team,No
ACT000010226,PRB0000150747,2021-02-21 17:00:00,Resolved,L1 Support,No
ACT000010227,PRB0000150747,2021-02-22 10:00:00,Assigned to Support,L3 Support,No
ACT000010228,INC0000150754,2021-02-07 09:00:00,Work In Progress,App Team,No
ACT000010229,INC0000150754,2021-02-07 21:00:00,Ticket Created,L1 Support,Yes
ACT000010230,INC0000150754,2021-02-07 23:00:00,Ticket Created,App Team,Yes
ACT000010231,INC0000150754,2021-02-08 01:00:00,Work In Progress,L1 Support,No
ACT000010232,INC0000150754,2021-02-08 13:00:00,Work In Progress,Network Team,No
ACT000010233,REQ0000150826,2021-02-21 20:00:00,Work In Progress,Network Team,No
ACT000010234,REQ0000150826,2021-02-21 23:00:00,Work In Progress,Network Team,No
ACT000010235,CHG0000150892,2021-02-11 20:00:00,Resolved,Vendor,No
ACT000010236,CHG0000150892,2021-02-12 18:00:00,Waiting for User,L1 Support,No
ACT000010237,CHG0000150892,2021-02-13 17:00:00,Resolved,Network Team,No
ACT000010238,REQ0000150941,2021-02-19 12:00:00,Work In Progress,App Team,No
ACT000010239,REQ0000150941,2021-02-20 00:00:00,Waiting for Vendor,L1 Support,No
ACT000010240,REQ0000150972,2021-02-16 20:00:00,Ticket Created,Vendor,No
ACT000010241,REQ0000150972,2021-02-17 06:00:00,Ticket Created,Network Team,No
ACT000010242,REQ0000150972,2021-02-17 20:00:00,Waiting for User,L2 Support,No
ACT000010243,REQ0000150973,2021-02-10 15:00:00,Work In Progress,Vendor,No
ACT000010244,REQ0000150973,2021-02-11 12:00:00,Reopened,L1 Support,No
ACT000010245,REQ0000150973,2021-02-12 03:00:00,Reopened,L3 Support,No
ACT000010246,REQ0000150973,2021-02-12 13:00:00,Ticket Created,L3 Support,No
ACT000010247,INC0000151114,2021-02-26 10:00:00,Reopened,L1 Support,No
ACT000010248,INC0000151114,2021-02-26 13:00:00,Work In Progress,Network Team,No
ACT000010249,INC0000151114,2021-02-26 15:00:00,Work In Progress,Vendor,No
ACT000010250,INC0000151114,2021-02-27 09:00:00,Work In Progress,Network Team,No
ACT000010251,INC0000151114,2021-02-28 07:00:00,Ticket Created,Network Team,No
ACT000010252,CHG0000151164,2021-02-22 02:00:00,Work In Progress,Vendor,Yes
ACT000010253,CHG0000151164,2021-02-22 23:00:00,Resolved,App Team,No
ACT000010254,CHG0000151164,2021-02-23 05:00:00,Assigned to Support,App Team,No
ACT000010255,PRB0000151198,2021-02-15 14:00:00,Resolved,L3 Support,Yes
ACT000010256,PRB0000151198,2021-02-16 04:00:00,Work In Progress,L2 Support,No
ACT000010257,PRB0000151198,2021-02-16 23:00:00,Work In Progress,L3 Support,No
ACT000010258,PRB0000151198,2021-02-17 07:00:00,Ticket Created,L1 Support,No
ACT000010259,PRB0000151198,2021-02-17 17:00:00,Ticket Created,Vendor,No
ACT000010260,INC0000151256,2021-02-22 22:00:00,Waiting for User,L1 Support,No
ACT000010261,INC0000151256,2021-02-23 15:00:00,Work In Progress,L1 Support,No
ACT000010262,INC0000151256,2021-02-23 19:00:00,Work In Progress,Network Team,No
ACT000010263,REQ0000151388,2021-02-09 06:00:00,Ticket Created,L1 Support,No
ACT000010264,REQ0000151388,2021-02-09 12:00:00,Work In Progress,Network Team,No
ACT000010265,REQ0000151388,2021-02-10 08:00:00,Assigned to Support,L3 Support,No
ACT000010266,REQ0000151388,2021-02-10 16:00:00,Assigned to Support,L2 Support,No
ACT000010267,INC0000151529,2021-02-13 07:00:00,Waiting for User,App Team,Yes
ACT000010268,INC0000151529,2021-02-13 17:00:00,Reopened,App Team,No
ACT000010269,INC0000151529,2021-02-14 03:00:00,Waiting for User,App Team,No
ACT000010270,INC0000151529,2021-02-14 04:00:00,Waiting for User,L1 Support,No
ACT000010271,INC0000151529,2021-02-15 01:00:00,Waiting for User,Network Team,No
ACT000010272,CHG0000151554,2021-02-25 08:00:00,Resolved,L3 Support,No
ACT000010273,CHG0000151554,2021-02-25 12:00:00,Assigned to Support,L2 Support,No
ACT000010274,CHG0000151554,2021-02-25 19:00:00,Work In Progress,L3 Support,No
ACT000010275,CHG0000151554,2021-02-26 15:00:00,Work In Progress,App Team,No
ACT000010276,CHG0000151608,2021-02-25 14:00:00,Ticket Created,L2 Support,Yes
ACT000010277,CHG0000151608,2021-02-26 01:00:00,Closed,App Team,Yes
ACT000010278,CHG0000151608,2021-02-26 17:00:00,Work In Progress,Network Team,No
ACT000010279,CHG0000151608,2021-02-26 18:00:00,Assigned to Support,App Team,No
ACT000010280,CHG0000151608,2021-02-27 10:00:00,Work In Progress,Network Team,No
ACT000010281,CHG0000151640,2021-02-26 23:00:00,Resolved,L2 Support,No
ACT000010282,CHG0000151640,2021-02-27 01:00:00,Closed,L3 Support,No
ACT000010283,CHG0000151640,2021-02-27 06:00:00,Assigned to Support,L3 Support,No
ACT000010284,CHG0000151640,2021-02-27 22:00:00,Assigned to Support,Network Team,No
ACT000010285,CHG0000151640,2021-02-28 00:00:00,Work In Progress,L2 Support,No
ACT000010286,PRB0000151701,2021-02-12 14:00:00,Closed,Network Team,Yes
ACT000010287,PRB0000151701,2021-02-12 16:00:00,Waiting for Vendor,App Team,No
ACT000010288,PRB0000151702,2021-02-03 13:00:00,Work In Progress,L1 Support,No
ACT000010289,PRB0000151702,2021-02-03 20:00:00,Work In Progress,L3 Support,No
ACT000010290,PRB0000151702,2021-02-03 21:00:00,Work In Progress,Vendor,No
ACT000010291,CHG0000151703,2021-02-07 02:00:00,Work In Progress,L1 Support,Yes
ACT000010292,CHG0000151703,2021-02-07 03:00:00,Ticket Created,App Team,No
ACT000010293,CHG0000151703,2021-02-07 10:00:00,Waiting for User,App Team,No
ACT000010294,REQ0000151717,2021-02-26 10:00:00,Ticket Created,L2 Support,No
ACT000010295,REQ0000151717,2021-02-27 03:00:00,Waiting for User,App Team,No
ACT000010296,REQ0000151717,2021-02-27 06:00:00,Work In Progress,L1 Support,No
ACT000010297,REQ0000151717,2021-02-27 07:00:00,Work In Progress,App Team,No
ACT000010298,REQ0000151717,2021-02-27 15:00:00,Work In Progress,App Team,No
ACT000010299,REQ0000151834,2021-02-05 08:00:00,Closed,L1 Support,Yes
ACT000010300,REQ0000151834,2021-02-05 18:00:00,Work In Progress,Vendor,No
ACT000010301,REQ0000151834,2021-02-06 13:00:00,Ticket Created,L2 Support,No
ACT000010302,REQ0000151834,2021-02-07 03:00:00,Work In Progress,L1 Support,No
ACT000010303,REQ0000151834,2021-02-07 11:00:00,Work In Progress,Vendor,No
ACT000010304,CHG0000151966,2021-02-05 04:00:00,Waiting for Vendor,L3 Support,No
ACT000010305,CHG0000151966,2021-02-05 19:00:00,Resolved,Network Team,No
ACT000010306,CHG0000151966,2021-02-06 09:00:00,Work In Progress,App Team,No
ACT000010307,CHG0000151966,2021-02-07 01:00:00,Waiting for User,L3 Support,No
ACT000010308,REQ0000151992,2021-02-13 21:00:00,Waiting for Vendor,L1 Support,Yes
ACT000010309,REQ0000151992,2021-02-14 06:00:00,Assigned to Support,App Team,No
ACT000010310,REQ0000151992,2021-02-15 05:00:00,Assigned to Support,Vendor,No
ACT000010311,PRB0000151997,2021-02-24 09:00:00,Assigned to Support,L1 Support,No
ACT000010312,PRB0000151997,2021-02-24 21:00:00,Closed,Network Team,No
ACT000010313,PRB0000151997,2021-02-25 20:00:00,Assigned to Support,L2 Support,Yes
ACT000010314,PRB0000151997,2021-02-26 05:00:00,Waiting for User,L2 Support,No
ACT000010315,INC0000152258,2021-02-27 18:00:00,Closed,L1 Support,No
ACT000010316,INC0000152258,2021-02-28 03:00:00,Waiting for User,L3 Support,No
ACT000010317,INC0000152258,2021-02-28 14:00:00,Waiting for User,App Team,No
ACT000010318,PRB0000152278,2021-02-13 23:00:00,Assigned to Support,L1 Support,No
ACT000010319,PRB0000152278,2021-02-14 02:00:00,Waiting for Vendor,L2 Support,No
ACT000010320,PRB0000152278,2021-02-14 08:00:00,Reopened,Vendor,No
ACT000010321,PRB0000152278,2021-02-14 16:00:00,Work In Progress,Network Team,Yes
ACT000010322,PRB0000152278,2021-02-15 05:00:00,Resolved,L2 Support,No
ACT000010323,CHG0000152308,2021-02-28 19:00:00,Waiting for User,Vendor,No
ACT000010324,CHG0000152308,2021-03-01 08:00:00,Waiting for Vendor,Network Team,No
ACT000010325,CHG0000152308,2021-03-01 16:00:00,Ticket Created,L3 Support,No
ACT000010326,CHG0000152308,2021-03-02 14:00:00,Assigned to Support,L2 Support,No
ACT000010327,PRB0000152309,2021-02-19 03:00:00,Work In Progress,L1 Support,No
ACT000010328,PRB0000152309,2021-02-19 23:00:00,Ticket Created,Vendor,No
ACT000010329,REQ0000152357,2021-02-06 13:00:00,Waiting for Vendor,App Team,No
ACT000010330,REQ0000152357,2021-02-07 10:00:00,Work In Progress,L1 Support,No
ACT000010331,REQ0000152357,2021-02-08 03:00:00,Ticket Created,L2 Support,No
ACT000010332,CHG0000152507,2021-02-23 15:00:00,Work In Progress,Vendor,No
ACT000010333,CHG0000152507,2021-02-23 23:00:00,Waiting for User,App Team,No
ACT000010334,CHG0000152507,2021-02-24 20:00:00,Assigned to Support,Network Team,No
ACT000010335,CHG0000152577,2021-02-19 09:00:00,Work In Progress,Vendor,No
ACT000010336,CHG0000152577,2021-02-19 14:00:00,Work In Progress,Network Team,Yes
ACT000010337,CHG0000152644,2021-02-03 12:00:00,Work In Progress,L2 Support,No
ACT000010338,CHG0000152644,2021-02-03 18:00:00,Waiting for User,Network Team,No
ACT000010339,REQ0000152668,2021-02-01 17:00:00,Reopened,Network Team,No
ACT000010340,REQ0000152668,2021-02-01 19:00:00,Resolved,Vendor,No
ACT000010341,REQ0000152668,2021-02-02 02:00:00,Assigned to Support,Vendor,No
ACT000010342,REQ0000152668,2021-02-02 17:00:00,Waiting for User,L2 Support,Yes
ACT000010343,REQ0000152668,2021-02-03 01:00:00,Waiting for Vendor,L3 Support,No
ACT000010344,CHG0000152766,2021-02-07 15:00:00,Assigned to Support,L1 Support,No
ACT000010345,CHG0000152766,2021-02-08 06:00:00,Work In Progress,L1 Support,No
ACT000010346,CHG0000152766,2021-02-08 09:00:00,Waiting for Vendor,App Team,Yes
ACT000010347,CHG0000152766,2021-02-09 05:00:00,Assigned to Support,L3 Support,No
ACT000010348,CHG0000152766,2021-02-09 08:00:00,Ticket Created,Network Team,No
ACT000010349,REQ0000152782,2021-02-03 16:00:00,Resolved,Network Team,No
ACT000010350,REQ0000152782,2021-02-04 00:00:00,Waiting for User,App Team,No
ACT000010351,PRB0000152807,2021-02-02 16:00:00,Work In Progress,L2 Support,No
ACT000010352,PRB0000152807,2021-02-03 00:00:00,Assigned to Support,Vendor,No
ACT000010353,PRB0000152808,2021-02-02 11:00:00,Assigned to Support,L2 Support,No
ACT000010354,PRB0000152808,2021-02-03 10:00:00,Waiting for User,Network Team,No
ACT000010355,PRB0000152808,2021-02-04 01:00:00,Assigned to Support,L1 Support,No
ACT000010356,PRB0000152831,2021-02-23 20:00:00,Ticket Created,L3 Support,No
ACT000010357,PRB0000152831,2021-02-24 10:00:00,Ticket Created,Vendor,No
ACT000010358,PRB0000152831,2021-02-25 04:00:00,Waiting for Vendor,L2 Support,No
ACT000010359,PRB0000152831,2021-02-26 01:00:00,Work In Progress,L2 Support,Yes
ACT000010360,REQ0000152856,2021-02-15 01:00:00,Waiting for User,L3 Support,No
ACT000010361,REQ0000152856,2021-02-15 18:00:00,Work In Progress,Network Team,No
ACT000010362,REQ0000152856,2021-02-16 04:00:00,Work In Progress,L2 Support,No
ACT000010363,REQ0000152856,2021-02-16 17:00:00,Waiting for User,L1 Support,No
ACT000010364,REQ0000152856,2021-02-17 13:00:00,Waiting for User,L1 Support,No
ACT000010365,REQ0000152914,2021-02-24 14:00:00,Closed,L2 Support,No
ACT000010366,REQ0000152914,2021-02-25 09:00:00,Assigned to Support,L3 Support,No
ACT000010367,REQ0000152914,2021-02-25 13:00:00,Assigned to Support,L3 Support,No
ACT000010368,PRB0000153032,2021-02-06 04:00:00,Work In Progress,Network Team,No
ACT000010369,PRB0000153032,2021-02-06 21:00:00,Closed,Network Team,No
ACT000010370,PRB0000153032,2021-02-07 04:00:00,Work In Progress,Network Team,No
ACT000010371,PRB0000153032,2021-02-07 18:00:00,Reopened,Vendor,No
ACT000010372,CHG0000153086,2021-02-13 20:00:00,Work In Progress,L1 Support,No
ACT000010373,CHG0000153086,2021-02-14 04:00:00,Assigned to Support,L3 Support,No
ACT000010374,CHG0000153086,2021-02-14 20:00:00,Ticket Created,Network Team,No
ACT000010375,CHG0000153086,2021-02-15 06:00:00,Assigned to Support,Network Team,No
ACT000010376,REQ0000153091,2021-02-09 10:00:00,Work In Progress,L2 Support,No
ACT000010377,REQ0000153091,2021-02-10 02:00:00,Waiting for Vendor,L1 Support,No
ACT000010378,REQ0000153091,2021-02-10 14:00:00,Ticket Created,App Team,No
ACT000010379,PRB0000153165,2021-02-19 22:00:00,Work In Progress,Vendor,No
ACT000010380,PRB0000153165,2021-02-20 06:00:00,Waiting for User,L2 Support,No
