Activity_ID,Ticket_Number,Activity_Timestamp,Activity_Type,Owner_Group,Reassignment_Flag
ACT000011987,CHG0000161192,2021-03-10 20:00:00,Assigned to Support,Vendor,No
ACT000011988,CHG0000161192,2021-03-11 05:00:00,Assigned to Support,L3 Support,No
ACT000011989,CHG0000161192,2021-03-11 23:00:00,Work In Progress,L2 Support,No
ACT000011990,CHG0000161192,2021-03-12 02:00:00,Assigned to Support,L2 Support,No
ACT000011991,REQ0000161223,2021-03-29 07:00:00,Closed,L1 Support,No
ACT000011992,REQ0000161223,2021-03-29 20:00:00,Assigned to Support,Vendor,No
ACT000011993,REQ0000161223,2021-03-30 01:00:00,Waiting for Vendor,L1 Support,No
ACT000011994,REQ0000161223,2021-03-30 19:00:00,Work In Progress,L1 Support,No
ACT000011995,REQ0000161223,2021-03-31 06:00:00,Work In Progress,L1 Support,No
ACT000011996,CHG0000161265,2021-03-07 04:00:00,Ticket Created,L3 Support,No
ACT000011997,CHG0000161265,2021-03-07 20:00:00,Ticket Created,L2 Support,No
ACT000011998,CHG0000161265,2021-03-07 23:00:00,Work In Progress,App Team,No
ACT000011999,CHG0000161265,2021-03-08 10:00:00,Work In Progress,App Team,No
ACT000012000,REQ0000161315,2021-03-08 22:00:00,Resolved,App Team,No
ACT000012001,REQ0000161315,2021-03-09 14:00:00,Assigned to Support,Network Team,Yes
ACT000012002,PRB0000161350,2021-03-14 09:00:00,Assigned to Support,L2 Support,No
ACT000012003,PRB0000161350,2021-03-14 18:00:00,Closed,Network Team,No
ACT000012004,PRB0000161350,2021-03-14 19:00:00,Assigned to Support,Vendor,No
ACT000012005,PRB0000161350,2021-03-15 09:00:00,Work In Progress,L3 Support,No
ACT000012006,PRB0000161350,2021-03-15 11:00:00,Work In Progress,Network Team,No
ACT000012007,REQ0000161405,2021-03-23 01:00:00,Ticket Created,App Team,Yes
ACT000012008,REQ0000161405,2021-03-23 04:00:00,Ticket Created,L1 Support,No
ACT000012009,INC0000161418,2021-03-08 01:00:00,Work In Progress,App Team,No
ACT000012010,INC0000161418,2021-03-08 17:00:00,Work In Progress,Vendor,No
ACT000012011,INC0000161597,2021-03-23 15:00:00,Waiting for Vendor,L2 Support,No
ACT000012012,INC0000161597,2021-03-23 16:00:00,Resolved,Vendor,No
ACT000012013,INC0000161597,2021-03-24 15:00:00,Work In Progress,Vendor,No
ACT000012014,INC0000161597,2021-03-24 16:00:00,Assigned to Support,L2 Support,No
ACT000012015,INC0000161597,2021-03-24 18:00:00,Waiting for User,L3 Support,No
ACT000012016,REQ0000161647,2021-04-01 06:00:00,Ticket Created,L1 Support,No
ACT000012017,REQ0000161647,2021-04-01 15:00:00,Closed,App Team,No
ACT000012018,REQ0000161647,2021-04-02 11:00:00,Ticket Created,L1 Support,No
ACT000012019,REQ0000161647,2021-04-02 13:00:00,Waiting for Vendor,L3 Support,No
ACT000012020,REQ0000161647,2021-04-03 03:00:00,Assigned to Support,Network Team,No
ACT000012021,REQ0000161805,2021-03-08 08:00:00,Assigned to Support,App Team,No
ACT000012022,REQ0000161805,2021-03-08 12:00:00,Ticket Created,Network Team,No
ACT000012023,REQ0000161805,2021-03-08 21:00:00,Work In Progress,Vendor,No
ACT000012024,REQ0000161805,2021-03-09 02:00:00,Assigned to Support,L3 Support,No
ACT000012025,PRB0000161850,2021-03-27 17:00:00,Resolved,L3 Support,No
ACT000012026,PRB0000161850,2021-03-28 04:00:00,Closed,L2 Support,No
ACT000012027,PRB0000161850,2021-03-28 14:00:00,Waiting for User,Network Team,No
ACT000012028,PRB0000161850,2021-03-29 10:00:00,Resolved,App Team,No
ACT000012029,PRB0000161850,2021-03-30 08:00:00,Waiting for Vendor,L3 Support,No
ACT000012030,REQ0000161875,2021-03-27 03:00:00,Assigned to Support,L1 Support,Yes
ACT000012031,REQ0000161875,2021-03-27 17:00:00,Assigned to Support,L1 Support,No
ACT000012032,PRB0000161965,2021-03-17 14:00:00,Work In Progress,L3 Support,No
ACT000012033,PRB0000161965,2021-03-18 11:00:00,Ticket Created,Network Team,No
ACT000012034,PRB0000161965,2021-03-18 22:00:00,Waiting for Vendor,L3 Support,No
ACT000012035,PRB0000161965,2021-03-19 02:00:00,Waiting for Vendor,L3 Support,No
ACT000012036,PRB0000161965,2021-03-19 17:00:00,Assigned to Support,L2 Support,No
ACT000012037,PRB0000161993,2021-03-26 23:00:00,Assigned to Support,Network Team,No
ACT000012038,PRB0000161993,2021-03-27 13:00:00,Assigned to Support,L3 Support,No
ACT000012039,PRB0000161993,2021-03-27 20:00:00,Assigned to Support,Network Team,No
ACT000012040,PRB0000162028,2021-03-05 01:00:00,Ticket Created,L3 Support,No
ACT000012041,PRB0000162028,2021-03-05 10:00:00,Resolved,Network Team,No
ACT000012042,REQ0000162054,2021-03-12 05:00:00,Resolved,Network Team,No
ACT000012043,REQ0000162054,2021-03-12 23:00:00,Ticket Created,L1 Support,No
ACT000012044,REQ0000162054,2021-03-13 00:00:00,Work In Progress,Network Team,No
ACT000012045,REQ0000162054,2021-03-13 12:00:00,Ticket Created,Vendor,No
ACT000012046,CHG0000162071,2021-03-22 23:00:00,Waiting for Vendor,App Team,No
ACT000012047,CHG0000162071,2021-03-23 01:00:00,Work In Progress,Network Team,No
ACT000012048,CHG0000162071,2021-03-23 15:00:00,Assigned to Support,L1 Support,No
ACT000012049,CHG0000162071,2021-03-24 10:00:00,Assigned to Support,Network Team,No
ACT000012050,REQ0000162104,2021-03-17 11:00:00,Work In Progress,App Team,No
ACT000012051,REQ0000162104,2021-03-18 02:00:00,Assigned to Support,L3 Support,No
ACT000012052,INC0000162105,2021-03-08 23:00:00,Work In Progress,L3 Support,No
ACT000012053,INC0000162105,2021-03-09 02:00:00,Waiting for User,L3 Support,No
ACT000012054,INC0000162105,2021-03-09 03:00:00,Work In Progress,L3 Support,No
ACT000012055,INC0000162105,2021-03-09 10:00:00,Assigned to Support,L2 Support,No
ACT000012056,PRB0000162160,2021-03-25 00:00:00,Work In Progress,L1 Support,No
ACT000012057,PRB0000162160,2021-03-25 05:00:00,Work In Progress,L2 Support,No
ACT000012058,REQ0000162211,2021-03-14 06:00:00,Assigned to Support,Vendor,No
ACT000012059,REQ0000162211,2021-03-14 10:00:00,Resolved,Network Team,No
ACT000012060,REQ0000162211,2021-03-14 11:00:00,Waiting for User,Vendor,No
ACT000012061,REQ0000162211,2021-03-15 02:00:00,Waiting for User,L1 Support,No
ACT000012062,REQ0000162211,2021-03-16 00:00:00,Ticket Created,Network Team,No
ACT000012063,CHG0000162225,2021-03-23 20:00:00,Ticket Created,L1 Support,No
ACT000012064,CHG0000162225,2021-03-24 03:00:00,Work In Progress,App Team,No
ACT000012065,CHG0000162225,2021-03-24 09:00:00,Ticket Created,Vendor,Yes
ACT000012066,CHG0000162233,2021-03-05 19:00:00,Waiting for Vendor,Network Team,No
ACT000012067,CHG0000162233,2021-03-05 22:00:00,Assigned to Support,L2 Support,No
ACT000012068,CHG0000162233,2021-03-06 21:00:00,Assigned to Support,Vendor,No
ACT000012069,INC0000162318,2021-03-31 05:00:00,Work In Progress,Vendor,No
ACT000012070,INC0000162318,2021-03-31 22:00:00,Assigned to Support,Vendor,No
ACT000012071,INC0000162342,2021-03-04 04:00:00,Ticket Created,L1 Support,No
ACT000012072,INC0000162342,2021-03-04 23:00:00,Resolved,L2 Support,No
ACT000012073,INC0000162342,2021-03-05 13:00:00,Ticket Created,L3 Support,No
ACT000012074,INC0000162342,2021-03-05 18:00:00,Closed,Network Team,No
ACT000012075,INC0000162342,2021-03-06 13:00:00,Assigned to Support,L3 Support,Yes
ACT000012076,PRB0000162376,2021-03-06 00:00:00,Reopened,L2 Support,No
ACT000012077,PRB0000162376,2021-03-06 08:00:00,Work In Progress,Network Team,No
ACT000012078,PRB0000162376,2021-03-07 05:00:00,Ticket Created,App Team,No
ACT000012079,PRB0000162376,2021-03-07 16:00:00,Work In Progress,L1 Support,No
ACT000012080,REQ0000162491,2021-03-06 15:00:00,Work In Progress,L2 Support,No
ACT000012081,REQ0000162491,2021-03-07 10:00:00,Work In Progress,L1 Support,No
ACT000012082,REQ0000162532,2021-03-28 05:00:00,Assigned to Support,App Team,No
ACT000012083,REQ0000162532,2021-03-29 04:00:00,Ticket Created,L3 Support,No
ACT000012084,REQ0000162532,2021-03-29 11:00:00,Work In Progress,Network Team,No
ACT000012085,INC0000162536,2021-03-22 04:00:00,Work In Progress,App Team,Yes
ACT000012086,INC0000162536,2021-03-22 16:00:00,Resolved,App Team,No
ACT000012087,PRB0000162559,2021-03-13 20:00:00,Waiting for User,L2 Support,No
ACT000012088,PRB0000162559,2021-03-14 08:00:00,Assigned to Support,L3 Support,No
ACT000012089,PRB0000162559,2021-03-14 20:00:00,Waiting for User,Network Team,No
ACT000012090,PRB0000162559,2021-03-15 12:00:00,Work In Progress,Vendor,No
ACT000012091,CHG0000162595,2021-03-31 02:00:00,Assigned to Support,L1 Support,No
ACT000012092,CHG0000162595,2021-03-31 05:00:00,Resolved,Network Team,No
ACT000012093,CHG0000162595,2021-03-31 22:00:00,Work In Progress,L3 Support,No
ACT000012094,CHG0000162595,2021-04-01 21:00:00,Waiting for Vendor,L3 Support,No
ACT000012095,CHG0000162688,2021-03-25 17:00:00,Resolved,Vendor,No
ACT000012096,CHG0000162688,2021-03-26 01:00:00,Ticket Created,Vendor,Yes
ACT000012097,CHG0000162688,2021-03-26 13:00:00,Waiting for User,L1 Support,No
ACT000012098,CHG0000162688,2021-03-26 20:00:00,Assigned to Support,L2 Support,No
ACT000012099,CHG0000162718,2021-03-23 07:00:00,Work In Progress,L3 Support,No
ACT000012100,CHG0000162718,2021-03-23 13:00:00,Waiting for User,L2 Support,No
ACT000012101,CHG0000162718,2021-03-23 18:00:00,Work In Progress,App Team,No
ACT000012102,CHG0000162718,2021-03-24 16:00:00,Ticket Created,L2 Support,No
ACT000012103,CHG0000162718,2021-03-24 22:00:00,Work In Progress,Vendor,No
ACT000012104,REQ0000162719,2021-03-10 15:00:00,Waiting for User,App Team,No
ACT000012105,REQ0000162719,2021-03-11 12:00:00,Resolved,Network Team,No
ACT000012106,REQ0000162834,2021-03-10 16:00:00,Work In Progress,L2 Support,No
ACT000012107,REQ0000162834,2021-03-11 12:00:00,Assigned to Support,L1 Support,No
ACT000012108,CHG0000162856,2021-03-01 05:00:00,Work In Progress,Network Team,Yes
ACT000012109,CHG0000162856,2021-03-01 21:00:00,Assigned to Support,Vendor,No
ACT000012110,CHG0000162856,2021-03-02 01:00:00,Waiting for User,App Team,No
ACT000012111,CHG0000162856,2021-03-02 13:00:00,Assigned to Support,L1 Support,No
ACT000012112,CHG0000162856,2021-03-03 09:00:00,Work In Progress,L1 Support,No
ACT000012113,REQ0000162857,2021-04-01 00:00:00,Assigned to Support,L1 Support,No
ACT000012114,REQ0000162857,2021-04-01 05:00:00,Assigned to Support,Vendor,No
ACT000012115,REQ0000162857,2021-04-01 17:00:00,Waiting for User,L1 Support,No
ACT000012116,REQ0000162857,2021-04-02 11:00:00,Assigned to Support,L2 Support,No
ACT000012117,INC0000162914,2021-03-03 02:00:00,Assigned to Support,Vendor,No
ACT000012118,INC0000162914,2021-03-04 00:00:00,Waiting for User,L2 Support,No
ACT000012119,INC0000163010,2021-03-21 12:00:00,Closed,L3 Support,No
ACT000012120,INC0000163010,2021-03-22 07:00:00,Work In Progress,Network Team,No
ACT000012121,CHG0000163106,2021-03-09 03:00:00,Waiting for Vendor,L1 Support,Yes
ACT000012122,CHG0000163106,2021-03-09 23:00:00,Ticket Created,L1 Support,No
ACT000012123,CHG0000163106,2021-03-10 18:00:00,Waiting for User,L3 Support,No
ACT000012124,CHG0000163106,2021-03-11 14:00:00,Work In Progress,Vendor,No
ACT000012125,PRB0000163136,2021-03-10 02:00:00,Assigned to Support,L1 Support,No
ACT000012126,PRB0000163136,2021-03-11 01:00:00,Closed,Vendor,No
ACT000012127,PRB0000163136,2021-03-11 12:00:00,Ticket Created,L3 Support,No
ACT000012128,PRB0000163136,2021-03-12 08:00:00,Assigned to Support,L3 Support,No
ACT000012129,PRB0000163136,2021-03-12 12:00:00,Reopened,Network Team,No
ACT000012130,INC0000163139,2021-03-04 06:00:00,Waiting for Vendor,App Team,No
ACT000012131,INC0000163139,2021-03-05 02:00:00,Work In Progress,App Team,Yes
ACT000012132,INC0000163139,2021-03-05 21:00:00,Work In Progress,L2 Support,No
ACT000012133,INC0000163139,2021-03-06 09:00:00,Waiting for User,Vendor,No
ACT000012134,INC0000163139,2021-03-06 14:00:00,Waiting for User,L1 Support,No
ACT000012135,PRB0000163176,2021-03-05 06:00:00,Assigned to Support,App Team,No
ACT000012136,PRB0000163176,2021-03-05 20:00:00,Work In Progress,L2 Support,No
ACT000012137,INC0000163222,2021-03-18 00:00:00,Waiting for User,Network Team,No
ACT000012138,INC0000163222,2021-03-18 14:00:00,Work In Progress,L3 Support,No
ACT000012139,INC0000163222,2021-03-18 15:00:00,Work In Progress,L2 Support,No
ACT000012140,INC0000163222,2021-03-19 13:00:00,Ticket Created,Network Team,No
ACT000012141,INC0000163222,2021-03-20 09:00:00,Work In Progress,L3 Support,No
ACT000012142,PRB0000163235,2021-03-17 20:00:00,Work In Progress,L3 Support,No
ACT000012143,PRB0000163235,2021-03-18 12:00:00,Work In Progress,L3 Support,No
ACT000012144,PRB0000163235,2021-03-18 23:00:00,Assigned to Support,L2 Support,Yes
ACT000012145,PRB0000163235,2021-03-19 14:00:00,Resolved,App Team,Yes
ACT000012146,PRB0000163235,2021-03-20 11:00:00,Waiting for User,App Team,No
ACT000012147,INC0000163241,2021-03-08 10:00:00,Ticket Created,Vendor,No
ACT000012148,INC0000163241,2021-03-09 05:00:00,Ticket Created,L3 Support,No
ACT000012149,INC0000163241,2021-03-09 21:00:00,Assigned to Support,Network Team,No
ACT000012150,INC0000163241,2021-03-10 08:00:00,Waiting for User,L2 Support,No
ACT000012151,INC0000163264,2021-03-01 12:00:00,Assigned to Support,Vendor,No
ACT000012152,INC0000163264,2021-03-01 17:00:00,Assigned to Support,Vendor,No
ACT000012153,INC0000163264,2021-03-01 19:00:00,Resolved,App Team,No
ACT000012154,PRB0000163269,2021-03-04 01:00:00,Assigned to Support,L2 Support,No
ACT000012155,PRB0000163269,2021-03-04 21:00:00,Ticket Created,L2 Support,No
ACT000012156,PRB0000163269,2021-03-05 10:00:00,Waiting for User,Vendor,No
ACT000012157,REQ0000163290,2021-03-13 08:00:00,Closed,L2 Support,No
ACT000012158,REQ0000163290,2021-03-13 09:00:00,Work In Progress,Vendor,No
ACT000012159,REQ0000163290,2021-03-13 11:00:00,Assigned to Support,L1 Support,No
ACT000012160,REQ0000163290,2021-03-13 14:00:00,Resolved,Vendor,No
ACT000012161,REQ0000163290,2021-03-14 02:00:00,Resolved,Network Team,No
ACT000012162,PRB0000163319,2021-03-19 16:00:00,Resolved,L1 Support,No
ACT000012163,PRB0000163319,2021-03-20 14:00:00,Work In Progress,L1 Support,No
ACT000012164,INC0000163364,2021-03-07 09:00:00,Assigned to Support,Vendor,No
ACT000012165,INC0000163364,2021-03-07 15:00:00,Waiting for User,Network Team,No
ACT000012166,REQ0000163372,2021-03-15 00:00:00,Work In Progress,L3 Support,No
ACT000012167,REQ0000163372,2021-03-15 21:00:00,Resolved,Vendor,Yes
ACT000012168,REQ0000163372,2021-03-16 19:00:00,Resolved,L2 Support,No
ACT000012169,REQ0000163372,2021-03-17 02:00:00,Work In Progress,L2 Support,No
ACT000012170,REQ0000163372,2021-03-17 12:00:00,Ticket Created,Vendor,No
ACT000012171,INC0000163388,2021-03-05 17:00:00,Work In Progress,L1 Support,Yes
ACT000012172,INC0000163388,2021-03-05 22:00:00,Resolved,Vendor,No
ACT000012173,INC0000163388,2021-03-06 20:00:00,Work In Progress,L3 Support,No
ACT000012174,INC0000163388,2021-03-06 23:00:00,Work In Progress,L3 Support,No
ACT000012175,INC0000163388,2021-03-07 08:00:00,Resolved,App Team,No
ACT000012176,REQ0000163438,2021-03-26 18:00:00,Ticket Created,L2 Support,No
ACT000012177,REQ0000163438,2021-03-26 21:00:00,Work In Progress,Vendor,No
ACT000012178,REQ0000163438,2021-03-27 08:00:00,Ticket Created,L1 Support,No
ACT000012179,REQ0000163438,2021-03-28 05:00:00,Assigned to Support,L2 Support,No
ACT000012180,REQ0000163438,2021-03-28 23:00:00,Waiting for Vendor,Network Team,Yes
ACT000012181,INC0000163462,2021-03-30 14:00:00,Ticket Created,L3 Support,No
ACT000012182,INC0000163462,2021-03-31 13:00:00,Resolved,App Team,No
ACT000012183,INC0000163665,2021-03-26 07:00:00,Resolved,L1 Support,No
ACT000012184,INC0000163665,2021-03-26 21:00:00,Assigned to Support,Network Team,No
ACT000012185,INC0000163665,2021-03-27 08:00:00,Resolved,Network Team,No
ACT000012186,INC0000163833,2021-03-12 22:00:00,Ticket Created,Network Team,No
ACT000012187,INC0000163833,2021-03-13 19:00:00,Work In Progress,Network Team,No
ACT000012188,INC0000163833,2021-03-14 10:00:00,Resolved,L3 Support,No
ACT000012189,INC0000163833,2021-03-14 11:00:00,Assigned to Support,Vendor,No
ACT000012190,INC0000163833,2021-03-15 05:00:00,Ticket Created,App Team,No
ACT000012191,PRB0000163862,2021-03-13 23:00:00,Assigned to Support,L2 Support,No
ACT000012192,PRB0000163862,2021-03-14 03:00:00,Waiting for Vendor,Vendor,No
ACT000012193,PRB0000163862,2021-03-15 01:00:00,Assigned to Support,Vendor,No
ACT000012194,PRB0000163862,2021-03-15 06:00:00,Work In Progress,Vendor,No
ACT000012195,PRB0000163862,2021-03-16 04:00:00,Assigned to Support,L3 Support,No
ACT000012196,PRB0000163941,2021-03-19 14:00:00,Waiting for Vendor,L2 Support,No
ACT000012197,PRB0000163941,2021-03-20 08:00:00,Work In Progress,Vendor,No
ACT000012198,PRB0000163941,2021-03-21 02:00:00,Ticket Created,L3 Support,No
ACT000012199,PRB0000163941,2021-03-21 12:00:00,Closed,L2 Support,No
ACT000012200,CHG0000163995,2021-03-06 06:00:00,Assigned to Support,Network Team,No
ACT000012201,CHG0000163995,2021-03-06 09:00:00,Waiting for Vendor,App Team,No
ACT000012202,INC0000164040,2021-03-24 02:00:00,Assigned to Support,L3 Support,No
ACT000012203,INC0000164040,2021-03-24 14:00:00,Assigned to Support,Network Team,No
ACT000012204,INC0000164040,2021-03-25 07:00:00,Waiting for Vendor,Vendor,No
ACT000012205,REQ0000164102,2021-03-20 08:00:00,Waiting for User,L2 Support,No
ACT000012206,REQ0000164102,2021-03-21 06:00:00,Work In Progress,L3 Support,No
ACT000012207,CHG0000164136,2021-03-20 14:00:00,Work In Progress,Network Team,No
ACT000012208,CHG0000164136,2021-03-20 19:00:00,Work In Progress,Network Team,No
ACT000012209,CHG0000164136,2021-03-21 02:00:00,Waiting for User,L3 Support,No
ACT000012210,REQ0000164161,2021-03-01 23:00:00,Waiting for Vendor,L2 Support,No
ACT000012211,REQ0000164161,2021-03-02 15:00:00,Closed,L3 Support,No
ACT000012212,REQ0000164161,2021-03-02 20:00:00,Work In Progress,L2 Support,No
ACT000012213,REQ0000164161,2021-03-02 21:00:00,Resolved,App Team,No
ACT000012214,REQ0000164161,2021-03-03 11:00:00,Assigned to Support,L2 Support,No
ACT000012215,REQ0000164228,2021-03-09 07:00:00,Assigned to Support,L3 Support,Yes
ACT000012216,REQ0000164228,2021-03-09 08:00:00,Waiting for Vendor,L3 Support,No
ACT000012217,REQ0000164228,2021-03-09 23:00:00,Assigned to Support,L2 Support,No
ACT000012218,PRB0000164305,2021-03-12 11:00:00,Work In Progress,Network Team,No
ACT000012219,PRB0000164305,2021-03-13 05:00:00,Work In Progress,Vendor,No
ACT000012220,PRB0000164305,2021-03-13 22:00:00,Assigned to Support,App Team,No
ACT000012221,CHG0000164448,2021-03-28 15:00:00,Waiting for Vendor,L3 Support,No
ACT000012222,CHG0000164448,2021-03-29 00:00:00,Waiting for Vendor,Network Team,No
ACT000012223,CHG0000164448,2021-03-29 14:00:00,Closed,L2 Support,No
ACT000012224,REQ0000164559,2021-03-20 05:00:00,Waiting for Vendor,App Team,No
ACT000012225,REQ0000164559,2021-03-20 20:00:00,Ticket Created,L1 Support,No
ACT000012226,REQ0000164559,2021-03-20 22:00:00,Reopened,L1 Support,No
ACT000012227,PRB0000164585,2021-03-21 00:00:00,Ticket Created,Vendor,No
ACT000012228,PRB0000164585,2021-03-21 22:00:00,Reopened,L1 Support,No
ACT000012229,PRB0000164585,2021-03-22 06:00:00,Resolved,App Team,No
ACT000012230,PRB0000164585,2021-03-22 22:00:00,Ticket Created,Vendor,No
ACT000012231,CHG0000164600,2021-03-23 16:00:00,Ticket Created,Network Team,No
ACT000012232,CHG0000164600,2021-03-23 21:00:00,Waiting for User,App Team,No
ACT000012233,PRB0000164665,2021-03-31 04:00:00,Work In Progress,Vendor,No
ACT000012234,PRB0000164665,2021-03-31 21:00:00,Waiting for Vendor,L3 Support,Yes
ACT000012235,PRB0000164673,2021-03-20 03:00:00,Ticket Created,L3 Support,No
ACT000012236,PRB0000164673,2021-03-20 21:00:00,Work In Progress,L1 Support,No
ACT000012237,PRB0000164673,2021-03-21 01:00:00,Waiting for Vendor,Network Team,No
ACT000012238,PRB0000164673,2021-03-21 02:00:00,Resolved,App Team,No
ACT000012239,PRB0000164700,2021-03-04 02:00:00,Ticket Created,Vendor,No
ACT000012240,PRB0000164700,2021-03-04 15:00:00,Assigned to Support,L1 Support,No
ACT000012241,PRB0000164700,2021-03-05 04:00:00,Waiting for User,L2 Support,No
ACT000012242,PRB0000164700,2021-03-05 17:00:00,Resolved,L3 Support,No
ACT000012243,PRB0000164727,2021-03-12 10:00:00,Waiting for User,App Team,No
ACT000012244,PRB0000164727,2021-03-13 03:00:00,Work In Progress,Vendor,No
ACT000012245,PRB0000164727,2021-03-13 10:00:00,Work In Progress,L1 Support,No
ACT000012246,PRB0000164727,2021-03-14 03:00:00,Waiting for User,L1 Support,No
